afgahg,Plugin Name,DNS Name,dfg,IP Address,Repository,Severity
EOL-400513,Oracle Linux SEoL (6.x),svc-bravo-01796.corp.local,EOL-3123,10.24.7.4,CHA-DNS-APP,High
EOL-827041,Red Hat Enterprise Linux SEoL (6.x),batch-vector-10386.test.internal,EOL-4683,10.24.40.146,CHA-DNS-APP,Critical
EOL-668255,Red Hat Enterprise Linux SEoL (6.x),edge-bravo-15479.corp.local,EOL-4316,10.24.60.119,CHA-DNS-APP,High
EOL-102216,Ubuntu Linux SEoL (16.04),edge-pixel-10379.assets.local,EOL-3739,10.24.40.139,CHA-DNS-APP,Critical
EOL-653111,Oracle Linux SEoL (6.x),worker-falcon-03525.labs.local,EOL-3230,10.24.13.197,CHA-DNS-APP,Critical
EOL-890158,CentOS Linux SEoL (3.x),cache-vector-04594.ops.local,EOL-6420,10.24.17.242,CHA-DNS-APP,Critical
EOL-780688,CentOS Linux SEoL (5.x),mon-vector-12117.test.internal,EOL-1262,10.24.47.85,CHA-DNS-APP,High
EOL-915560,CentOS Linux SEoL (4.x),cache-nova-03535.example.internal,EOL-4464,10.24.13.207,CHA-DNS-APP,High
EOL-693268,CentOS Linux SEoL (3.x),jump-ember-08914.corp.local,EOL-6619,10.24.34.210,CHA-DNS-APP,High
EOL-352154,Ubuntu Linux SEoL (14.04),web-raven-03228.labs.local,EOL-6699,10.24.12.156,CHA-DNS-APP,High
EOL-860192,Red Hat Enterprise Linux SEoL (6.x),proxy-zenith-04560.example.internal,EOL-8137,10.24.17.208,CHA-DNS-APP,High
EOL-928877,CentOS Linux SEoL (5.x),cache-echo-07898.corp.local,EOL-4674,10.24.30.218,CHA-DNS-APP,Critical
EOL-134608,Windows Server SEoL (2012 R2),jump-orion-02814.example.internal,EOL-5753,10.24.10.254,CHA-DNS-APP,High
EOL-323938,CentOS Linux SEoL (4.x),edge-pixel-14215.corp.local,EOL-3668,10.24.55.135,CHA-DNS-APP,High
EOL-327693,Ubuntu Linux SEoL (14.04),svc-cedar-03688.assets.local,EOL-4370,10.24.14.104,CHA-DNS-APP,Critical
EOL-706712,CentOS Linux SEoL (4.x),portal-alpha-12199.test.internal,EOL-5427,10.24.47.167,CHA-DNS-APP,Critical
EOL-448567,Windows Server SEoL (2008 R2),node-bravo-13814.example.internal,EOL-6451,10.24.53.246,CHA-DNS-APP,High
EOL-903034,CentOS Linux SEoL (4.x),auth-delta-04391.corp.local,EOL-2046,10.24.17.39,CHA-DNS-APP,Critical
EOL-204084,Windows Server SEoL (2008 R2),app-matrix-13379.labs.local,EOL-9487,10.24.52.67,CHA-DNS-APP,High
EOL-655217,Oracle Linux SEoL (6.x),app-alpha-16456.labs.local,EOL-8337,10.24.64.72,CHA-DNS-APP,High
EOL-397888,Ubuntu Linux SEoL (14.04),queue-bravo-15750.assets.local,EOL-7352,10.24.61.134,CHA-DNS-APP,High
EOL-246671,Windows Server SEoL (2012 R2),mon-cedar-06067.labs.local,EOL-5882,10.24.23.179,CHA-DNS-APP,High
EOL-664797,Oracle Linux SEoL (6.x),mon-quartz-15982.assets.local,EOL-8516,10.24.62.110,CHA-DNS-APP,Critical
EOL-684326,Windows Server SEoL (2012 R2),app-harbor-05498.assets.local,EOL-8021,10.24.21.122,CHA-DNS-APP,High
EOL-725208,CentOS Linux SEoL (5.x),int-atlas-10082.assets.local,EOL-3495,10.24.39.98,CHA-DNS-APP,Critical
EOL-910307,Ubuntu Linux SEoL (14.04),int-raven-00890.corp.local,EOL-9138,10.24.3.122,CHA-DNS-APP,Critical
EOL-763537,CentOS Linux SEoL (3.x),edge-pixel-07041.example.internal,EOL-7057,10.24.27.129,CHA-DNS-APP,High
EOL-372223,Windows Server SEoL (2012 R2),web-echo-16135.ops.local,EOL-9732,10.24.63.7,CHA-DNS-APP,High
EOL-762206,CentOS Linux SEoL (3.x),mon-charlie-16963.assets.local,EOL-5063,10.24.66.67,CHA-DNS-APP,Critical
EOL-599365,Windows Server SEoL (2012 R2),node-charlie-05684.test.internal,EOL-7863,10.24.22.52,CHA-DNS-APP,High
EOL-634750,Windows Server SEoL (2008 R2),svc-quartz-03111.ops.local,EOL-1686,10.24.12.39,CHA-DNS-APP,High
EOL-603995,Windows Server SEoL (2012 R2),proxy-delta-15779.corp.local,EOL-5029,10.24.61.163,CHA-DNS-APP,Critical
EOL-314923,Oracle Linux SEoL (6.x),portal-cedar-14837.ops.local,EOL-4937,10.24.57.245,CHA-DNS-APP,High
EOL-351811,CentOS Linux SEoL (4.x),cache-matrix-03726.corp.local,EOL-2446,10.24.14.142,CHA-DNS-APP,High
EOL-420911,Windows Server SEoL (2012 R2),edge-vector-08878.labs.local,EOL-3812,10.24.34.174,CHA-DNS-APP,High
EOL-444383,Oracle Linux SEoL (6.x),batch-echo-13429.corp.local,EOL-1055,10.24.52.117,CHA-DNS-APP,High
EOL-909980,Windows Server SEoL (2008 R2),svc-summit-08664.ops.local,EOL-5405,10.24.33.216,CHA-DNS-APP,Critical
EOL-949659,CentOS Linux SEoL (3.x),int-alpha-13508.corp.local,EOL-4605,10.24.52.196,CHA-DNS-APP,Critical
EOL-183266,Windows Server SEoL (2012 R2),cache-atlas-02337.ops.local,EOL-4706,10.24.9.33,CHA-DNS-APP,High
EOL-102134,Windows Server SEoL (2012 R2),edge-delta-11821.test.internal,EOL-1548,10.24.46.45,CHA-DNS-APP,Critical
EOL-821459,Ubuntu Linux SEoL (16.04),worker-zenith-09892.test.internal,EOL-8096,10.24.38.164,CHA-DNS-APP,Critical
EOL-237857,Ubuntu Linux SEoL (14.04),edge-ember-18597.labs.local,EOL-1828,10.24.72.165,CHA-DNS-APP,High
EOL-171735,Windows Server SEoL (2012 R2),mon-orion-05284.labs.local,EOL-8419,10.24.20.164,CHA-DNS-APP,Critical
EOL-666581,CentOS Linux SEoL (5.x),app-bravo-10825.labs.local,EOL-7935,10.24.42.73,CHA-DNS-APP,High
EOL-319494,CentOS Linux SEoL (5.x),svc-falcon-14121.test.internal,EOL-9573,10.24.55.41,CHA-DNS-APP,Critical
EOL-131360,Oracle Linux SEoL (6.x),svc-harbor-16394.assets.local,EOL-3142,10.24.64.10,CHA-DNS-APP,Critical
EOL-637545,Ubuntu Linux SEoL (14.04),worker-nova-15282.labs.local,EOL-2821,10.24.59.178,CHA-DNS-APP,Critical
EOL-595673,CentOS Linux SEoL (5.x),proxy-zenith-04145.ops.local,EOL-7334,10.24.16.49,CHA-DNS-APP,High
EOL-987102,CentOS Linux SEoL (4.x),dmz-nova-14328.test.internal,EOL-8998,10.24.55.248,CHA-DNS-APP,High
EOL-385181,CentOS Linux SEoL (3.x),portal-matrix-19513.corp.local,EOL-9256,10.24.76.57,CHA-DNS-APP,High
EOL-608374,CentOS Linux SEoL (5.x),proxy-atlas-13410.labs.local,EOL-6825,10.24.52.98,CHA-DNS-APP,High
EOL-407388,CentOS Linux SEoL (5.x),app-vector-06657.corp.local,EOL-1914,10.24.26.1,CHA-DNS-APP,Critical
EOL-839407,Windows Server SEoL (2012 R2),auth-falcon-04544.assets.local,EOL-2604,10.24.17.192,CHA-DNS-APP,Critical
EOL-983117,CentOS Linux SEoL (4.x),batch-summit-19572.corp.local,EOL-2581,10.24.76.116,CHA-DNS-APP,High
EOL-677965,Windows Server SEoL (2012 R2),etl-orion-01018.corp.local,EOL-4798,10.24.3.250,BRA-BATCH-SYS,High
EOL-415671,Windows Server SEoL (2008 R2),report-atlas-09478.ops.local,EOL-7782,10.24.37.6,BRA-BATCH-SYS,High
EOL-256920,Windows Server SEoL (2008 R2),cache-harbor-07051.example.internal,EOL-8068,10.24.27.139,BRA-BATCH-SYS,High
EOL-139655,CentOS Linux SEoL (5.x),dmz-pixel-16036.ops.local,EOL-1669,10.24.62.164,BRA-BATCH-SYS,Critical
EOL-251298,Windows Server SEoL (2012 R2),jump-quartz-04179.labs.local,EOL-6985,10.24.16.83,BRA-BATCH-SYS,Critical
EOL-795362,CentOS Linux SEoL (4.x),web-raven-09964.assets.local,EOL-2912,10.24.38.236,BRA-BATCH-SYS,High
EOL-149743,Windows Server SEoL (2012 R2),etl-alpha-16968.test.internal,EOL-2002,10.24.66.72,BRA-BATCH-SYS,Critical
EOL-671530,Ubuntu Linux SEoL (14.04),dmz-orion-13889.assets.local,EOL-6473,10.24.54.65,BRA-BATCH-SYS,High
EOL-204774,CentOS Linux SEoL (3.x),db-raven-13901.test.internal,EOL-9115,10.24.54.77,BRA-BATCH-SYS,High
EOL-889675,CentOS Linux SEoL (4.x),api-pixel-01223.ops.local,EOL-2253,10.24.4.199,BRA-BATCH-SYS,High
EOL-311021,Ubuntu Linux SEoL (14.04),app-raven-18516.test.internal,EOL-9973,10.24.72.84,BRA-BATCH-SYS,Critical
EOL-609967,Windows Server SEoL (2008 R2),proxy-bravo-02526.labs.local,EOL-3151,10.24.9.222,BRA-BATCH-SYS,High
EOL-109766,Ubuntu Linux SEoL (16.04),node-raven-18545.corp.local,EOL-1171,10.24.72.113,BRA-BATCH-SYS,High
EOL-974753,Windows Server SEoL (2012 R2),int-orion-06892.ops.local,EOL-6288,10.24.26.236,BRA-BATCH-SYS,High
EOL-730309,Ubuntu Linux SEoL (16.04),cache-echo-18988.labs.local,EOL-5581,10.24.74.44,BRA-BATCH-SYS,Critical
EOL-227785,Windows Server SEoL (2012 R2),dmz-echo-06652.example.internal,EOL-8218,10.24.25.252,BRA-BATCH-SYS,High
EOL-356193,Oracle Linux SEoL (6.x),node-orion-13595.assets.local,EOL-8369,10.24.53.27,BRA-BATCH-SYS,High
EOL-844425,Ubuntu Linux SEoL (16.04),int-orion-17325.assets.local,EOL-3885,10.24.67.173,BRA-BATCH-SYS,High
EOL-574071,Oracle Linux SEoL (6.x),dmz-echo-18071.ops.local,EOL-6899,10.24.70.151,BRA-BATCH-SYS,High
EOL-198765,CentOS Linux SEoL (3.x),batch-atlas-08101.example.internal,EOL-9160,10.24.31.165,BRA-BATCH-SYS,High
EOL-711210,Windows Server SEoL (2008 R2),queue-delta-08108.ops.local,EOL-3146,10.24.31.172,BRA-BATCH-SYS,High
EOL-345157,Windows Server SEoL (2012 R2),portal-summit-18931.assets.local,EOL-5948,10.24.73.243,BRA-BATCH-SYS,Critical
EOL-433911,Ubuntu Linux SEoL (16.04),web-cedar-09746.ops.local,EOL-7208,10.24.38.18,BRA-BATCH-SYS,Critical
EOL-594732,Ubuntu Linux SEoL (16.04),dmz-nova-11110.corp.local,EOL-7646,10.24.43.102,BRA-BATCH-SYS,Critical
EOL-355737,Ubuntu Linux SEoL (14.04),node-echo-12475.assets.local,EOL-2513,10.24.48.187,BRA-BATCH-SYS,High
EOL-987205,Windows Server SEoL (2012 R2),int-pixel-07033.corp.local,EOL-7941,10.24.27.121,BRA-BATCH-SYS,High
EOL-607765,Oracle Linux SEoL (6.x),web-nova-02284.corp.local,EOL-4583,10.24.8.236,BRA-BATCH-SYS,Critical
EOL-215251,Ubuntu Linux SEoL (14.04),proxy-echo-06740.test.internal,EOL-1750,10.24.26.84,BRA-BATCH-SYS,High
EOL-485804,Windows Server SEoL (2012 R2),auth-cedar-08891.test.internal,EOL-8089,10.24.34.187,BRA-BATCH-SYS,High
EOL-819438,Ubuntu Linux SEoL (16.04),portal-orion-14450.example.internal,EOL-7623,10.24.56.114,BRA-BATCH-SYS,High
EOL-602978,Red Hat Enterprise Linux SEoL (6.x),etl-foxtrot-08425.assets.local,EOL-6790,10.24.32.233,BRA-BATCH-SYS,High
EOL-736801,Windows Server SEoL (2008 R2),app-nova-08520.assets.local,EOL-8002,10.24.33.72,BRA-BATCH-SYS,High
EOL-648874,Windows Server SEoL (2008 R2),web-delta-10539.labs.local,EOL-4088,10.24.41.43,BRA-BATCH-SYS,High
EOL-262799,Windows Server SEoL (2012 R2),dmz-quartz-10988.test.internal,EOL-5677,10.24.42.236,BRA-BATCH-SYS,High
EOL-284657,CentOS Linux SEoL (5.x),etl-orion-14696.labs.local,EOL-9216,10.24.57.104,BRA-BATCH-SYS,Critical
EOL-380175,Red Hat Enterprise Linux SEoL (6.x),int-cedar-03940.assets.local,EOL-3373,10.24.15.100,BRA-BATCH-SYS,High
EOL-168506,Red Hat Enterprise Linux SEoL (6.x),portal-charlie-03325.example.internal,EOL-8524,10.24.12.253,BRA-BATCH-SYS,High
EOL-240826,CentOS Linux SEoL (4.x),api-vector-00303.assets.local,EOL-9725,10.24.1.47,BRA-BATCH-SYS,Critical
EOL-334221,Ubuntu Linux SEoL (14.04),cache-alpha-09522.labs.local,EOL-3977,10.24.37.50,BRA-BATCH-SYS,Critical
EOL-632043,Windows Server SEoL (2008 R2),api-pixel-02195.corp.local,EOL-6000,10.24.8.147,BRA-BATCH-SYS,High
EOL-457779,CentOS Linux SEoL (3.x),etl-raven-01000.ops.local,EOL-7116,10.24.3.232,BRA-BATCH-SYS,Critical
EOL-205668,CentOS Linux SEoL (5.x),cache-delta-09946.ops.local,EOL-9648,10.24.38.218,BRA-BATCH-SYS,Critical
EOL-713884,CentOS Linux SEoL (4.x),dmz-atlas-07427.example.internal,EOL-7094,10.24.29.3,BRA-BATCH-SYS,High
EOL-349808,CentOS Linux SEoL (4.x),cache-cedar-02150.example.internal,EOL-4973,10.24.8.102,BRA-BATCH-SYS,Critical
EOL-235065,Ubuntu Linux SEoL (14.04),cache-atlas-08276.labs.local,EOL-3352,10.24.32.84,BRA-BATCH-SYS,High
EOL-185607,CentOS Linux SEoL (3.x),db-summit-14884.example.internal,EOL-5165,10.24.58.36,BRA-BATCH-SYS,Critical
EOL-917709,Ubuntu Linux SEoL (14.04),portal-bravo-02022.assets.local,EOL-5793,10.24.7.230,BRA-BATCH-SYS,High
EOL-587754,Ubuntu Linux SEoL (14.04),queue-orion-11166.test.internal,EOL-4152,10.24.43.158,BRA-BATCH-SYS,High
EOL-641858,CentOS Linux SEoL (3.x),api-quartz-00868.labs.local,EOL-1639,10.24.3.100,BRA-BATCH-SYS,High
EOL-491342,Windows Server SEoL (2012 R2),auth-bravo-04949.labs.local,EOL-7685,10.24.19.85,BRA-BATCH-SYS,Critical
EOL-460340,Oracle Linux SEoL (6.x),dmz-falcon-11902.test.internal,EOL-4268,10.24.46.126,BRA-BATCH-SYS,High
EOL-963904,CentOS Linux SEoL (3.x),portal-alpha-04431.assets.local,EOL-7560,10.24.17.79,BRA-BATCH-SYS,Critical
EOL-201568,Ubuntu Linux SEoL (16.04),edge-summit-06940.test.internal,EOL-8376,10.24.27.28,BRA-BATCH-SYS,High
EOL-423603,CentOS Linux SEoL (3.x),queue-foxtrot-00912.corp.local,EOL-5055,10.24.3.144,BRA-BATCH-SYS,High
EOL-884439,Windows Server SEoL (2008 R2),report-orion-12879.test.internal,EOL-9357,10.24.50.79,BRA-BATCH-SYS,Critical
EOL-154679,Ubuntu Linux SEoL (14.04),node-pixel-08947.assets.local,EOL-7016,10.24.34.243,BRA-BATCH-SYS,Critical
EOL-209339,Red Hat Enterprise Linux SEoL (6.x),mon-cedar-12370.corp.local,EOL-4665,10.24.48.82,BRA-BATCH-SYS,Critical
EOL-790289,CentOS Linux SEoL (4.x),queue-nova-13035.corp.local,EOL-6798,10.24.50.235,BRA-BATCH-SYS,High
EOL-729991,CentOS Linux SEoL (3.x),web-atlas-17540.assets.local,EOL-4841,10.24.68.132,BRA-BATCH-SYS,High
EOL-458855,Red Hat Enterprise Linux SEoL (6.x),edge-raven-12436.assets.local,EOL-3413,10.24.48.148,BRA-BATCH-SYS,High
EOL-605536,CentOS Linux SEoL (3.x),db-zenith-13555.test.internal,EOL-9633,10.24.52.243,BRA-BATCH-SYS,High
EOL-962238,Windows Server SEoL (2008 R2),int-bravo-01771.labs.local,EOL-1216,10.24.6.235,BRA-BATCH-SYS,Critical
EOL-779680,Ubuntu Linux SEoL (16.04),app-cedar-13370.labs.local,EOL-6254,10.24.52.58,BRA-BATCH-SYS,High
EOL-154576,Red Hat Enterprise Linux SEoL (6.x),auth-raven-13297.labs.local,EOL-4775,10.24.51.241,BRA-BATCH-SYS,Critical
EOL-806426,CentOS Linux SEoL (3.x),portal-falcon-12261.example.internal,EOL-3105,10.24.47.229,BRA-BATCH-SYS,High
EOL-225080,Ubuntu Linux SEoL (14.04),int-echo-09533.corp.local,EOL-8485,10.24.37.61,BRA-BATCH-SYS,High
EOL-965233,Red Hat Enterprise Linux SEoL (6.x),int-orion-06267.test.internal,EOL-4317,10.24.24.123,BRA-BATCH-SYS,High
EOL-860912,CentOS Linux SEoL (3.x),web-harbor-05207.corp.local,EOL-3860,10.24.20.87,BRA-BATCH-SYS,Critical
EOL-151227,Windows Server SEoL (2012 R2),svc-ember-03263.ops.local,EOL-8481,10.24.12.191,BRA-BATCH-SYS,Critical
EOL-882339,CentOS Linux SEoL (4.x),node-zenith-03542.assets.local,EOL-1293,10.24.13.214,BRA-BATCH-SYS,High
EOL-344079,Oracle Linux SEoL (6.x),batch-ember-05191.test.internal,EOL-8880,10.24.20.71,BRA-BATCH-SYS,Critical
EOL-102245,Red Hat Enterprise Linux SEoL (6.x),db-bravo-05441.example.internal,EOL-3919,10.24.21.65,BRA-BATCH-SYS,High
EOL-562926,Ubuntu Linux SEoL (14.04),edge-pixel-05964.labs.local,EOL-9634,10.24.23.76,BRA-BATCH-SYS,High
EOL-606166,Ubuntu Linux SEoL (16.04),etl-echo-17585.example.internal,EOL-9160,10.24.68.177,BRA-BATCH-SYS,High
EOL-252920,Ubuntu Linux SEoL (16.04),mon-nova-15034.example.internal,EOL-1619,10.24.58.186,BRA-BATCH-SYS,High
EOL-200450,Windows Server SEoL (2012 R2),db-ember-06520.corp.local,EOL-1369,10.24.25.120,BRA-BATCH-SYS,Critical
EOL-898945,Windows Server SEoL (2012 R2),node-nova-03564.labs.local,EOL-9879,10.24.13.236,BRA-BATCH-SYS,High
EOL-327298,Windows Server SEoL (2012 R2),api-falcon-17328.corp.local,EOL-3819,10.24.67.176,BRA-BATCH-SYS,High
EOL-259516,CentOS Linux SEoL (3.x),api-cedar-13818.labs.local,EOL-8637,10.24.53.250,BRA-BATCH-SYS,Critical
EOL-160854,Windows Server SEoL (2012 R2),int-atlas-13328.test.internal,EOL-6906,10.24.52.16,BRA-BATCH-SYS,High
EOL-722447,Ubuntu Linux SEoL (14.04),etl-atlas-01804.test.internal,EOL-4031,10.24.7.12,BRA-BATCH-SYS,High
EOL-893389,CentOS Linux SEoL (5.x),db-foxtrot-10950.test.internal,EOL-2147,10.24.42.198,BRA-BATCH-SYS,High
EOL-377940,CentOS Linux SEoL (4.x),queue-harbor-00792.corp.local,EOL-7680,10.24.3.24,BRA-BATCH-SYS,High
EOL-484087,Windows Server SEoL (2012 R2),web-quartz-07107.ops.local,EOL-2770,10.24.27.195,BRA-BATCH-SYS,Critical
EOL-806711,Ubuntu Linux SEoL (14.04),app-ember-02149.labs.local,EOL-5454,10.24.8.101,BRA-BATCH-SYS,Critical
EOL-743530,Ubuntu Linux SEoL (16.04),auth-orion-14604.labs.local,EOL-6952,10.24.57.12,BRA-BATCH-SYS,High
EOL-133674,Red Hat Enterprise Linux SEoL (6.x),svc-matrix-04924.test.internal,EOL-9409,10.24.19.60,BRA-BATCH-SYS,High
EOL-594956,Windows Server SEoL (2012 R2),batch-raven-04478.test.internal,EOL-7307,10.24.17.126,BRA-BATCH-SYS,Critical
EOL-100880,CentOS Linux SEoL (3.x),svc-matrix-12855.assets.local,EOL-8411,10.24.50.55,BRA-BATCH-SYS,High
EOL-734672,Red Hat Enterprise Linux SEoL (6.x),web-orion-03175.ops.local,EOL-5842,10.24.12.103,BRA-BATCH-SYS,High
EOL-366915,Windows Server SEoL (2008 R2),db-raven-02386.test.internal,EOL-6377,10.24.9.82,BRA-BATCH-SYS,High
EOL-928392,Ubuntu Linux SEoL (16.04),int-delta-00309.example.internal,EOL-1513,10.24.1.53,BRA-BATCH-SYS,High
EOL-870389,CentOS Linux SEoL (4.x),dmz-summit-03254.test.internal,EOL-6801,10.24.12.182,BRA-BATCH-SYS,High
EOL-636254,Ubuntu Linux SEoL (14.04),app-charlie-06869.corp.local,EOL-8431,10.24.26.213,BRA-BATCH-SYS,Critical
EOL-142479,Windows Server SEoL (2012 R2),mon-quartz-04476.ops.local,EOL-1387,10.24.17.124,BRA-BATCH-SYS,Critical
EOL-116836,Red Hat Enterprise Linux SEoL (6.x),int-summit-18914.example.internal,EOL-7703,10.24.73.226,BRA-BATCH-SYS,Critical
EOL-984958,CentOS Linux SEoL (5.x),web-matrix-11360.labs.local,EOL-3312,10.24.44.96,BRA-BATCH-SYS,High
EOL-535084,CentOS Linux SEoL (5.x),dmz-vector-12874.ops.local,EOL-6328,10.24.50.74,BRA-BATCH-SYS,High
EOL-157414,Oracle Linux SEoL (6.x),jump-orion-02666.corp.local,EOL-5234,10.24.10.106,BRA-BATCH-SYS,High
EOL-706322,Ubuntu Linux SEoL (16.04),edge-quartz-06976.corp.local,EOL-5744,10.24.27.64,BRA-BATCH-SYS,High
EOL-991562,CentOS Linux SEoL (5.x),int-alpha-15575.labs.local,EOL-4688,10.24.60.215,BRA-BATCH-SYS,High
EOL-308128,Ubuntu Linux SEoL (16.04),queue-raven-15510.example.internal,EOL-2498,10.24.60.150,BRA-BATCH-SYS,High
EOL-167572,Windows Server SEoL (2012 R2),queue-foxtrot-02247.ops.local,EOL-3541,10.24.8.199,BRA-BATCH-SYS,High
EOL-710308,CentOS Linux SEoL (3.x),etl-charlie-04757.example.internal,EOL-9559,10.24.18.149,BRA-BATCH-SYS,Critical
EOL-444417,CentOS Linux SEoL (4.x),db-matrix-10179.corp.local,EOL-2447,10.24.39.195,BRA-BATCH-SYS,Critical
EOL-114630,CentOS Linux SEoL (5.x),dmz-cedar-05184.labs.local,EOL-1989,10.24.20.64,BRA-BATCH-SYS,High
EOL-801331,Ubuntu Linux SEoL (14.04),etl-pixel-18119.ops.local,EOL-5358,10.24.70.199,BRA-BATCH-SYS,High
EOL-408504,Ubuntu Linux SEoL (16.04),dmz-zenith-18043.example.internal,EOL-6613,10.24.70.123,BRA-BATCH-SYS,High
EOL-796368,Windows Server SEoL (2012 R2),edge-cedar-04133.example.internal,EOL-6115,10.24.16.37,BRA-BATCH-SYS,High
EOL-701180,Windows Server SEoL (2012 R2),mon-matrix-06285.labs.local,EOL-8836,10.24.24.141,BRA-BATCH-SYS,High
EOL-803838,Red Hat Enterprise Linux SEoL (6.x),auth-raven-02143.labs.local,EOL-2856,10.24.8.95,BRA-BATCH-SYS,High
EOL-798101,Windows Server SEoL (2008 R2),worker-summit-05844.assets.local,EOL-7151,10.24.22.212,BRA-BATCH-SYS,High
EOL-203945,Ubuntu Linux SEoL (14.04),proxy-charlie-09010.corp.local,EOL-3782,10.24.35.50,BRA-BATCH-SYS,High
EOL-149193,Red Hat Enterprise Linux SEoL (6.x),int-atlas-08845.example.internal,EOL-3268,10.24.34.141,BRA-BATCH-SYS,High
EOL-778164,Oracle Linux SEoL (6.x),etl-zenith-06548.corp.local,EOL-7107,10.24.25.148,BRA-BATCH-SYS,High
EOL-611465,Red Hat Enterprise Linux SEoL (6.x),worker-alpha-14748.example.internal,EOL-9272,10.24.57.156,BRA-BATCH-SYS,High
EOL-882378,Oracle Linux SEoL (6.x),api-falcon-13495.corp.local,EOL-8306,10.24.52.183,BRA-BATCH-SYS,High
EOL-110890,Ubuntu Linux SEoL (14.04),app-matrix-04653.example.internal,EOL-7441,10.24.18.45,BRA-BATCH-SYS,Critical
EOL-486385,Oracle Linux SEoL (6.x),worker-ember-11439.labs.local,EOL-3702,10.24.44.175,BRA-BATCH-SYS,Critical
EOL-657700,Windows Server SEoL (2008 R2),auth-atlas-18129.assets.local,EOL-6470,10.24.70.209,BRA-BATCH-SYS,Critical
EOL-984651,Red Hat Enterprise Linux SEoL (6.x),mon-nova-01239.assets.local,EOL-5239,10.24.4.215,BRA-BATCH-SYS,Critical
EOL-893768,CentOS Linux SEoL (5.x),node-orion-01265.assets.local,EOL-2238,10.24.4.241,BRA-BATCH-SYS,High
EOL-665584,CentOS Linux SEoL (3.x),app-alpha-09360.assets.local,EOL-1934,10.24.36.144,BRA-BATCH-SYS,High
EOL-930730,CentOS Linux SEoL (5.x),int-nova-18865.labs.local,EOL-4232,10.24.73.177,BRA-BATCH-SYS,Critical
EOL-733598,Ubuntu Linux SEoL (16.04),db-falcon-00729.test.internal,EOL-2888,10.24.2.217,BRA-BATCH-SYS,High
EOL-830261,Windows Server SEoL (2012 R2),edge-cedar-01122.test.internal,EOL-9834,10.24.4.98,BRA-BATCH-SYS,High
EOL-219588,Ubuntu Linux SEoL (16.04),portal-quartz-16289.assets.local,EOL-6924,10.24.63.161,BRA-BATCH-SYS,Critical
EOL-923399,CentOS Linux SEoL (5.x),edge-echo-15882.labs.local,EOL-5826,10.24.62.10,BRA-BATCH-SYS,High
EOL-922212,CentOS Linux SEoL (5.x),int-delta-08387.ops.local,EOL-5228,10.24.32.195,BRA-BATCH-SYS,High
EOL-231614,CentOS Linux SEoL (4.x),app-falcon-16747.example.internal,EOL-7338,10.24.65.107,BRA-BATCH-SYS,High
EOL-223781,CentOS Linux SEoL (4.x),app-ember-17505.labs.local,EOL-1481,10.24.68.97,BRA-BATCH-SYS,High
EOL-144750,CentOS Linux SEoL (3.x),jump-zenith-04457.labs.local,EOL-9293,10.24.17.105,BRA-BATCH-SYS,High
EOL-245234,Oracle Linux SEoL (6.x),batch-charlie-08418.labs.local,EOL-3322,10.24.32.226,BRA-BATCH-SYS,Critical
EOL-240975,CentOS Linux SEoL (4.x),worker-pixel-03028.test.internal,EOL-5363,10.24.11.212,BRA-BATCH-SYS,High
EOL-557928,Windows Server SEoL (2008 R2),auth-matrix-18548.assets.local,EOL-9647,10.24.72.116,BRA-BATCH-SYS,High
EOL-800477,Red Hat Enterprise Linux SEoL (6.x),edge-orion-11363.corp.local,EOL-3161,10.24.44.99,BRA-BATCH-SYS,Critical
EOL-357639,CentOS Linux SEoL (4.x),node-quartz-06212.labs.local,EOL-2638,10.24.24.68,BRA-BATCH-SYS,High
EOL-773458,Ubuntu Linux SEoL (16.04),jump-bravo-06173.ops.local,EOL-4239,10.24.24.29,BRA-BATCH-SYS,Critical
EOL-676055,Windows Server SEoL (2008 R2),node-ember-01974.ops.local,EOL-7537,10.24.7.182,BRA-BATCH-SYS,High
EOL-324304,CentOS Linux SEoL (3.x),mon-delta-14366.ops.local,EOL-6724,10.24.56.30,BRA-BATCH-SYS,High
EOL-914078,Ubuntu Linux SEoL (16.04),etl-matrix-03306.test.internal,EOL-1946,10.24.12.234,BRA-BATCH-SYS,High
EOL-624223,Red Hat Enterprise Linux SEoL (6.x),int-nova-12573.labs.local,EOL-2132,10.24.49.29,BRA-BATCH-SYS,High
EOL-629888,Oracle Linux SEoL (6.x),api-matrix-12787.corp.local,EOL-3613,10.24.49.243,BRA-BATCH-SYS,High
EOL-517969,Ubuntu Linux SEoL (16.04),int-vector-04832.test.internal,EOL-7365,10.24.18.224,BRA-BATCH-SYS,Critical
EOL-197629,Red Hat Enterprise Linux SEoL (6.x),web-echo-00077.corp.local,EOL-4233,10.24.0.77,BRA-BATCH-SYS,Critical
EOL-120231,Ubuntu Linux SEoL (16.04),batch-cedar-13450.assets.local,EOL-9882,10.24.52.138,BRA-BATCH-SYS,Critical
EOL-227529,Red Hat Enterprise Linux SEoL (6.x),web-summit-04279.ops.local,EOL-6294,10.24.16.183,BRA-BATCH-SYS,Critical
EOL-267412,Ubuntu Linux SEoL (14.04),proxy-summit-15187.labs.local,EOL-1394,10.24.59.83,BRA-BATCH-SYS,High
EOL-439186,Oracle Linux SEoL (6.x),cache-foxtrot-15639.test.internal,EOL-2660,10.24.61.23,BRA-BATCH-SYS,Critical
