IP Address,DNS Name,Repository,Crit.,High,Med.,Low
10.24.30.147,int-orion-07827.example.internal,LEG-LEGACY-IDM-APP,14,3,5,5
10.24.30.148,int-pixel-07828.example.internal,CHA-WAF-APP,6,1,1,4
10.24.30.149,web-cedar-07829.ops.local,ALP-API-APP,23,4,5,5
10.24.30.150,cache-quartz-07830.labs.local,BRA-MONGO-SVC,7,4,4,2
10.24.30.151,dmz-pixel-07831.example.internal,BRA-ANALYTICS-APP,19,4,2,5
10.24.30.152,int-foxtrot-07832.labs.local,LEG-LEGACY-ERP-OPS,27,2,4,5
10.24.30.153,app-zenith-07833.ops.local,LEG-LEGACY-HR-OPS,23,5,4,5
10.24.30.154,portal-zenith-07834.test.internal,BRA-STREAM-APP,27,1,5,2
10.24.30.155,portal-vector-07835.example.internal,CHA-EDGE-SVC,11,4,5,2
10.24.30.156,queue-ember-07836.corp.local,BRA-DATA-APP,15,3,1,3
10.24.30.157,mon-ember-07837.example.internal,BRA-CACHE-OPS,15,1,5,2
10.24.30.158,auth-bravo-07838.test.internal,CHA-DNS-APP,30,2,5,4
10.24.30.159,web-falcon-07839.ops.local,ALP-AUTH-SVC,17,5,4,5
10.24.30.160,etl-summit-07840.assets.local,ALP-SEARCH-APP,9,2,4,1
10.24.30.161,report-orion-07841.labs.local,BRA-REDIS-OPS,5,3,3,4
10.24.30.162,db-echo-07842.example.internal,CHA-PROXY-SYS,30,4,5,4
10.24.30.163,auth-falcon-07843.labs.local,BRA-BI-SYS,30,1,3,5
10.24.30.164,portal-alpha-07844.ops.local,BRA-SYNC-APP,8,4,3,1
10.24.30.165,mon-falcon-07845.test.internal,BRA-INGEST-SYS,7,1,3,2
10.24.30.166,worker-matrix-07846.test.internal,LEG-LEGACY-FIN-OPS,6,5,3,5
10.24.30.167,auth-harbor-07847.example.internal,CHA-MAIL-OPS,6,5,5,3
10.24.30.168,app-foxtrot-07848.ops.local,LEG-LEGACY-IDM-APP,12,4,5,4
10.24.30.169,edge-bravo-07849.corp.local,LEG-LEGACY-FIN-OPS,9,5,5,4
10.24.30.170,node-zenith-07850.labs.local,LEG-LEGACY-ERP-OPS,28,4,5,4
10.24.30.171,int-bravo-07851.example.internal,CHA-PROXY-SYS,30,5,4,5
10.24.30.172,web-harbor-07852.labs.local,ALP-ADMIN-SVC,21,3,1,1
10.24.30.173,auth-foxtrot-07853.assets.local,BRA-MODEL-APP,3,5,4,3
10.24.30.174,proxy-quartz-07854.labs.local,CHA-PROXY-SYS,30,4,4,4
10.24.30.175,mon-raven-07855.test.internal,LEG-LEGACY-ERP-OPS,27,4,5,5
10.24.30.176,dmz-pixel-07856.test.internal,CHA-DNS-APP,30,3,1,3
10.24.30.177,db-vector-07857.labs.local,ALP-WEB-OPS,20,4,1,4
10.24.30.178,auth-nova-07858.assets.local,ALP-REPORT-SYS,23,2,1,2
10.24.30.179,app-ember-07859.ops.local,ALP-API-APP,25,5,5,3
10.24.30.180,svc-foxtrot-07860.example.internal,LEG-LEGACY-ERP-OPS,30,5,3,2
10.24.30.181,queue-quartz-07861.example.internal,LEG-LEGACY-IDM-APP,17,4,1,5
10.24.30.182,jump-falcon-07862.corp.local,LEG-LEGACY-CRM-SVC,12,5,5,4
10.24.30.183,app-atlas-07863.labs.local,ALP-BILLING-SYS,1,3,2,5
10.24.30.184,app-matrix-07864.corp.local,CHA-BACKUP-APP,15,5,4,3
10.24.30.185,worker-atlas-07865.example.internal,BRA-STREAM-APP,24,3,2,2
10.24.30.186,mon-raven-07866.test.internal,BRA-DATA-APP,21,2,1,1
10.24.30.187,api-echo-07867.example.internal,ALP-PORTAL-OPS,15,3,3,4
10.24.30.188,node-delta-07868.example.internal,CHA-PROXY-SYS,30,5,5,4
10.24.30.189,proxy-foxtrot-07869.example.internal,BRA-ETL-APP,9,1,3,4
10.24.30.190,worker-cedar-07870.corp.local,ALP-AUTH-SVC,18,4,3,5
10.24.30.191,dmz-zenith-07871.assets.local,BRA-INGEST-SYS,13,1,1,4
10.24.30.192,dmz-vector-07872.example.internal,BRA-WAREHOUSE-SVC,21,1,5,2
10.24.30.193,svc-summit-07873.example.internal,BRA-CACHE-OPS,17,4,5,5
10.24.30.194,node-quartz-07874.corp.local,ALP-REPORT-SYS,30,3,2,5
10.24.30.195,auth-summit-07875.test.internal,ALP-REPORT-SYS,28,4,1,1
10.24.30.196,mon-harbor-07876.example.internal,CHA-MONITOR-SVC,3,4,5,4
10.24.30.197,cache-falcon-07877.ops.local,LEG-LEGACY-HR-OPS,28,5,3,5
10.24.30.198,report-cedar-07878.assets.local,ALP-NOTIFY-SVC,27,3,1,4
10.24.30.199,portal-charlie-07879.assets.local,BRA-DATA-APP,17,4,4,2
10.24.30.200,cache-orion-07880.test.internal,LEG-LEGACY-CRM-SVC,12,4,2,5
10.24.30.201,mon-falcon-07881.corp.local,LEG-LEGACY-HR-OPS,12,2,4,5
10.24.30.202,int-charlie-07882.ops.local,LEG-LEGACY-FIN-OPS,5,4,4,4
10.24.30.203,portal-summit-07883.corp.local,BRA-ETL-APP,14,4,5,3
10.24.30.204,int-alpha-07884.test.internal,LEG-LEGACY-ERP-OPS,30,4,3,4
10.24.30.205,db-nova-07885.test.internal,CHA-JUMP-SVC,7,3,5,3
10.24.30.206,proxy-pixel-07886.ops.local,CHA-MONITOR-SVC,0,3,5,4
10.24.30.207,mon-vector-07887.labs.local,LEG-LEGACY-ERP-OPS,26,3,5,5
10.24.30.208,queue-alpha-07888.example.internal,BRA-BATCH-SYS,15,4,4,5
10.24.30.209,app-alpha-07889.assets.local,ALP-PAY-OPS,23,1,1,1
10.24.30.210,portal-quartz-07890.labs.local,CHA-PROXY-SYS,28,4,5,2
10.24.30.211,db-charlie-07891.example.internal,ALP-PORTAL-OPS,19,4,4,3
10.24.30.212,web-zenith-07892.ops.local,BRA-DATA-APP,15,3,3,3
10.24.30.213,edge-echo-07893.labs.local,BRA-BI-SYS,30,2,1,5
10.24.30.214,mon-atlas-07894.labs.local,ALP-BILLING-SYS,3,4,3,1
10.24.30.215,etl-cedar-07895.assets.local,ALP-API-APP,25,3,2,1
10.24.30.216,mon-foxtrot-07896.test.internal,LEG-LEGACY-ERP-OPS,30,5,4,4
10.24.30.217,app-pixel-07897.corp.local,CHA-PROXY-SYS,29,4,5,3
10.24.30.218,cache-echo-07898.corp.local,CHA-DNS-APP,30,5,5,4
10.24.30.219,edge-charlie-07899.test.internal,ALP-PAY-OPS,26,4,2,1
10.24.30.220,db-charlie-07900.test.internal,CHA-MAIL-OPS,5,2,5,2
10.24.30.221,portal-ember-07901.test.internal,LEG-LEGACY-FIN-OPS,6,5,2,4
10.24.30.222,queue-alpha-07902.ops.local,CHA-MAIL-OPS,4,5,2,4
10.24.30.223,worker-atlas-07903.example.internal,BRA-DATA-APP,17,4,5,4
10.24.30.224,worker-charlie-07904.assets.local,LEG-LEGACY-IDM-APP,13,5,5,4
10.24.30.225,int-atlas-07905.assets.local,LEG-LEGACY-ERP-OPS,19,2,5,2
10.24.30.226,cache-falcon-07906.assets.local,BRA-MODEL-APP,5,5,1,5
10.24.30.227,batch-delta-07907.example.internal,BRA-POSTGRES-APP,12,1,4,2
10.24.30.228,cache-raven-07908.example.internal,ALP-WEB-OPS,20,5,4,4
10.24.30.229,etl-matrix-07909.labs.local,BRA-SYNC-APP,8,4,1,5
10.24.30.230,proxy-nova-07910.ops.local,ALP-PORTAL-OPS,16,4,2,5
10.24.30.231,node-charlie-07911.example.internal,ALP-REPORT-SYS,23,2,5,1
10.24.30.232,batch-cedar-07912.ops.local,BRA-BI-SYS,27,3,2,5
10.24.30.233,proxy-delta-07913.example.internal,BRA-DATA-APP,16,2,1,5
10.24.30.234,node-orion-07914.assets.local,BRA-REDIS-OPS,5,5,4,2
10.24.30.235,node-charlie-07915.ops.local,BRA-DATA-APP,16,2,2,3
10.24.30.236,auth-charlie-07916.labs.local,CHA-JUMP-SVC,7,2,3,4
10.24.30.237,web-raven-07917.example.internal,CHA-VPN-OPS,16,5,2,4
10.24.30.238,api-orion-07918.ops.local,ALP-ADMIN-SVC,27,4,4,1
10.24.30.239,edge-quartz-07919.labs.local,BRA-DATA-APP,14,3,2,3
10.24.30.240,proxy-echo-07920.ops.local,CHA-PROXY-SYS,30,4,5,4
10.24.30.241,dmz-foxtrot-07921.corp.local,ALP-PAY-OPS,30,5,5,3
10.24.30.242,api-echo-07922.ops.local,LEG-LEGACY-CRM-SVC,13,3,3,4
10.24.30.243,worker-delta-07923.labs.local,LEG-LEGACY-FIN-OPS,4,4,2,3
10.24.30.244,portal-nova-07924.example.internal,ALP-WEB-OPS,18,1,3,2
10.24.30.245,proxy-alpha-07925.labs.local,BRA-BI-SYS,30,5,4,4
10.24.30.246,auth-atlas-07926.assets.local,BRA-BATCH-SYS,12,5,4,4
10.24.30.247,etl-echo-07927.assets.local,BRA-KAFKA-SVC,29,1,3,3
10.24.30.248,portal-charlie-07928.test.internal,ALP-NOTIFY-SVC,30,1,4,4
10.24.30.249,app-orion-07929.corp.local,CHA-DNS-APP,30,4,5,5
10.24.30.250,dmz-falcon-07930.ops.local,LEG-LEGACY-CRM-SVC,13,5,5,5
10.24.30.251,auth-summit-07931.assets.local,LEG-LEGACY-FIN-OPS,4,4,5,4
10.24.30.252,cache-foxtrot-07932.corp.local,ALP-PORTAL-OPS,21,4,3,4
10.24.30.253,jump-cedar-07933.ops.local,ALP-REPORT-SYS,27,4,4,5
10.24.30.254,worker-nova-07934.test.internal,LEG-LEGACY-ERP-OPS,26,1,2,4
10.24.30.255,db-cedar-07935.labs.local,LEG-LEGACY-CRM-SVC,8,4,5,5
10.24.31.254,node-charlie-07936.labs.local,BRA-WAREHOUSE-SVC,20,3,3,4
10.24.31.1,proxy-zenith-07937.corp.local,ALP-WEB-OPS,15,4,5,5
10.24.31.2,mon-bravo-07938.labs.local,CHA-EDGE-SVC,12,4,1,2
10.24.31.3,auth-atlas-07939.labs.local,BRA-WAREHOUSE-SVC,17,5,4,2
10.24.31.4,batch-orion-07940.assets.local,CHA-JUMP-SVC,10,5,1,3
10.24.31.5,web-delta-07941.labs.local,BRA-INDEX-SVC,11,1,2,5
10.24.31.6,queue-delta-07942.ops.local,CHA-VPN-OPS,29,5,4,2
10.24.31.7,portal-atlas-07943.labs.local,LEG-LEGACY-IDM-APP,16,5,5,5
10.24.31.8,db-harbor-07944.labs.local,LEG-LEGACY-FIN-OPS,3,5,4,5
10.24.31.9,etl-matrix-07945.ops.local,ALP-SEARCH-APP,9,2,1,2
10.24.31.10,web-cedar-07946.test.internal,BRA-MONGO-SVC,7,5,5,2
10.24.31.11,queue-atlas-07947.corp.local,BRA-KAFKA-SVC,30,1,1,2
10.24.31.12,portal-orion-07948.assets.local,LEG-LEGACY-CRM-SVC,8,3,5,4
10.24.31.13,cache-vector-07949.ops.local,LEG-LEGACY-CRM-SVC,15,2,3,4
10.24.31.14,report-summit-07950.assets.local,LEG-LEGACY-IDM-APP,12,4,5,4
10.24.31.15,queue-nova-07951.example.internal,ALP-SEARCH-APP,7,3,3,3
10.24.31.16,jump-quartz-07952.ops.local,ALP-BILLING-SYS,4,4,1,4
10.24.31.17,edge-harbor-07953.ops.local,CHA-MAIL-OPS,5,4,1,4
10.24.31.18,queue-summit-07954.example.internal,ALP-API-APP,19,5,4,4
10.24.31.19,auth-alpha-07955.corp.local,CHA-EDGE-SVC,13,3,2,5
10.24.31.20,mon-cedar-07956.test.internal,CHA-MAIL-OPS,5,4,5,3
10.24.31.21,queue-summit-07957.corp.local,ALP-API-APP,16,4,3,3
10.24.31.22,mon-summit-07958.test.internal,ALP-SEARCH-APP,6,2,3,5
10.24.31.23,api-quartz-07959.corp.local,LEG-LEGACY-HR-OPS,25,3,4,4
10.24.31.24,cache-alpha-07960.ops.local,LEG-LEGACY-ERP-OPS,30,5,2,4
10.24.31.25,cache-nova-07961.labs.local,CHA-VPN-OPS,30,1,3,1
10.24.31.26,report-delta-07962.assets.local,LEG-LEGACY-HR-OPS,22,2,2,5
10.24.31.27,svc-bravo-07963.labs.local,LEG-LEGACY-HR-OPS,23,3,4,3
10.24.31.28,mon-orion-07964.example.internal,BRA-SYNC-APP,6,1,2,1
10.24.31.29,queue-nova-07965.corp.local,BRA-CACHE-OPS,13,4,2,2
10.24.31.30,etl-falcon-07966.labs.local,LEG-LEGACY-FIN-OPS,4,4,5,5
10.24.31.31,portal-orion-07967.test.internal,LEG-LEGACY-HR-OPS,17,3,2,5
10.24.31.32,svc-zenith-07968.labs.local,CHA-MONITOR-SVC,2,4,5,3
10.24.31.33,report-matrix-07969.ops.local,ALP-API-APP,21,4,3,4
10.24.31.34,api-charlie-07970.test.internal,ALP-PORTAL-OPS,17,5,5,4
10.24.31.35,worker-quartz-07971.assets.local,LEG-LEGACY-FIN-OPS,2,3,5,4
10.24.31.36,web-nova-07972.example.internal,BRA-DATA-APP,18,4,2,2
10.24.31.37,node-ember-07973.corp.local,CHA-MAIL-OPS,5,3,1,2
10.24.31.38,batch-harbor-07974.labs.local,ALP-PAY-OPS,27,2,4,3
10.24.31.39,edge-orion-07975.example.internal,CHA-EDGE-SVC,13,3,3,4
10.24.31.40,web-pixel-07976.corp.local,ALP-WEB-OPS,20,4,5,4
10.24.31.41,queue-pixel-07977.assets.local,CHA-WAF-APP,6,1,2,5
10.24.31.42,db-foxtrot-07978.assets.local,ALP-PROFILE-SYS,21,5,3,5
10.24.31.43,queue-echo-07979.example.internal,ALP-REPORT-SYS,25,2,3,2
10.24.31.44,cache-pixel-07980.labs.local,BRA-DATA-APP,21,5,1,4
10.24.31.45,etl-raven-07981.labs.local,BRA-ANALYTICS-APP,20,1,4,4
10.24.31.46,node-matrix-07982.test.internal,BRA-KAFKA-SVC,27,5,4,1
10.24.31.47,web-charlie-07983.example.internal,LEG-LEGACY-CRM-SVC,8,5,3,5
10.24.31.48,batch-ember-07984.ops.local,BRA-ETL-APP,9,2,3,1
10.24.31.49,dmz-charlie-07985.assets.local,LEG-LEGACY-ERP-OPS,28,5,4,4
10.24.31.50,svc-alpha-07986.labs.local,BRA-LAKE-SYS,2,2,5,1
10.24.31.51,batch-delta-07987.example.internal,ALP-PROFILE-SYS,14,5,2,5
10.24.31.52,app-echo-07988.labs.local,BRA-WAREHOUSE-SVC,21,3,2,1
10.24.31.53,api-pixel-07989.corp.local,LEG-LEGACY-ERP-OPS,23,3,5,5
10.24.31.54,etl-atlas-07990.example.internal,BRA-WAREHOUSE-SVC,13,3,5,1
10.24.31.55,auth-harbor-07991.assets.local,BRA-DATA-APP,14,4,1,4
10.24.31.56,batch-summit-07992.labs.local,CHA-PROXY-SYS,30,5,3,4
10.24.31.57,auth-summit-07993.corp.local,CHA-BACKUP-APP,17,1,2,1
10.24.31.58,portal-atlas-07994.test.internal,ALP-REPORT-SYS,17,4,1,2
10.24.31.59,worker-foxtrot-07995.ops.local,BRA-KAFKA-SVC,28,5,5,4
10.24.31.60,worker-vector-07996.test.internal,BRA-WAREHOUSE-SVC,22,3,3,5
10.24.31.61,proxy-summit-07997.example.internal,ALP-PROFILE-SYS,23,2,4,5
10.24.31.62,api-pixel-07998.corp.local,ALP-NOTIFY-SVC,30,2,5,1
10.24.31.63,edge-harbor-07999.assets.local,ALP-SEARCH-APP,8,1,2,4
10.24.31.64,report-charlie-08000.ops.local,BRA-ANALYTICS-APP,14,2,2,5
10.24.31.65,etl-raven-08001.example.internal,ALP-API-APP,20,3,5,4
10.24.31.66,app-alpha-08002.example.internal,LEG-LEGACY-HR-OPS,21,3,5,5
10.24.31.67,web-ember-08003.labs.local,LEG-LEGACY-ERP-OPS,30,4,5,3
10.24.31.68,web-cedar-08004.labs.local,BRA-STREAM-APP,26,4,4,1
10.24.31.69,node-echo-08005.ops.local,BRA-MODEL-APP,5,2,1,4
10.24.31.70,api-raven-08006.corp.local,CHA-DNS-APP,30,5,3,3
10.24.31.71,api-delta-08007.test.internal,LEG-LEGACY-HR-OPS,24,5,5,4
10.24.31.72,svc-quartz-08008.assets.local,ALP-PAY-OPS,24,5,4,1
10.24.31.73,portal-zenith-08009.labs.local,ALP-PORTAL-OPS,14,4,5,5
10.24.31.74,etl-atlas-08010.ops.local,ALP-REPORT-SYS,30,2,1,3
10.24.31.75,db-atlas-08011.ops.local,CHA-VPN-OPS,27,5,4,3
10.24.31.76,edge-vector-08012.corp.local,ALP-ORDER-OPS,24,4,4,5
10.24.31.77,worker-zenith-08013.labs.local,BRA-POSTGRES-APP,13,3,4,5
10.24.31.78,api-foxtrot-08014.test.internal,CHA-EDGE-SVC,11,2,3,3
10.24.31.79,svc-nova-08015.test.internal,LEG-LEGACY-IDM-APP,12,4,5,5
10.24.31.80,queue-falcon-08016.test.internal,ALP-NOTIFY-SVC,27,3,1,4
10.24.31.81,node-harbor-08017.corp.local,LEG-LEGACY-IDM-APP,11,5,5,5
10.24.31.82,web-bravo-08018.assets.local,ALP-NOTIFY-SVC,30,2,4,4
10.24.31.83,cache-alpha-08019.labs.local,ALP-ADMIN-SVC,24,5,4,2
10.24.31.84,etl-matrix-08020.labs.local,LEG-LEGACY-HR-OPS,25,4,2,5
10.24.31.85,dmz-cedar-08021.assets.local,LEG-LEGACY-IDM-APP,11,5,5,4
10.24.31.86,int-foxtrot-08022.ops.local,BRA-INDEX-SVC,16,1,4,2
10.24.31.87,queue-bravo-08023.assets.local,ALP-PAY-OPS,26,2,3,1
10.24.31.88,cache-orion-08024.corp.local,LEG-LEGACY-FIN-OPS,5,5,5,4
10.24.31.89,proxy-quartz-08025.labs.local,LEG-LEGACY-HR-OPS,21,5,4,5
10.24.31.90,batch-matrix-08026.labs.local,LEG-LEGACY-IDM-APP,10,3,5,4
10.24.31.91,queue-orion-08027.corp.local,CHA-PROXY-SYS,30,5,3,5
10.24.31.92,batch-pixel-08028.labs.local,BRA-LAKE-SYS,5,4,5,1
10.24.31.93,jump-quartz-08029.test.internal,CHA-PROXY-SYS,30,5,1,4
10.24.31.94,batch-cedar-08030.example.internal,BRA-MODEL-APP,5,1,4,5
10.24.31.95,edge-bravo-08031.corp.local,LEG-LEGACY-IDM-APP,14,3,5,5
10.24.31.96,proxy-summit-08032.assets.local,ALP-WEB-OPS,20,5,2,5
10.24.31.97,svc-orion-08033.corp.local,ALP-ADMIN-SVC,30,5,4,5
10.24.31.98,int-pixel-08034.corp.local,BRA-SYNC-APP,9,5,2,5
10.24.31.99,svc-bravo-08035.corp.local,LEG-LEGACY-CRM-SVC,12,5,4,5
10.24.31.100,auth-atlas-08036.corp.local,LEG-LEGACY-IDM-APP,14,4,4,2
10.24.31.101,db-nova-08037.assets.local,ALP-PORTAL-OPS,13,3,4,4
10.24.31.102,worker-harbor-08038.test.internal,CHA-MONITOR-SVC,3,5,4,4
10.24.31.103,svc-bravo-08039.example.internal,ALP-BILLING-SYS,4,1,2,3
10.24.31.104,auth-matrix-08040.example.internal,BRA-MODEL-APP,4,1,2,3
10.24.31.105,int-summit-08041.test.internal,BRA-WAREHOUSE-SVC,17,5,2,1
10.24.31.106,batch-delta-08042.assets.local,LEG-LEGACY-CRM-SVC,12,5,4,4
10.24.31.107,auth-summit-08043.corp.local,BRA-INGEST-SYS,8,2,4,1
10.24.31.108,report-orion-08044.corp.local,LEG-LEGACY-FIN-OPS,3,3,4,4
10.24.31.109,node-zenith-08045.ops.local,BRA-STREAM-APP,18,2,5,3
10.24.31.110,auth-ember-08046.assets.local,ALP-AUTH-SVC,16,5,5,5
10.24.31.111,batch-zenith-08047.labs.local,BRA-BATCH-SYS,15,3,4,5
10.24.31.112,cache-summit-08048.assets.local,LEG-LEGACY-FIN-OPS,3,4,5,3
10.24.31.113,cache-charlie-08049.example.internal,CHA-PROXY-SYS,30,4,5,5
10.24.31.114,db-raven-08050.assets.local,BRA-MONGO-SVC,8,3,1,4
10.24.31.115,db-matrix-08051.assets.local,CHA-MONITOR-SVC,2,4,5,4
10.24.31.116,web-ember-08052.test.internal,CHA-MONITOR-SVC,3,3,3,3
10.24.31.117,proxy-pixel-08053.example.internal,CHA-EDGE-SVC,17,1,4,2
10.24.31.118,portal-bravo-08054.test.internal,ALP-API-APP,17,5,3,5
10.24.31.119,svc-pixel-08055.assets.local,BRA-WAREHOUSE-SVC,20,2,2,2
10.24.31.120,etl-zenith-08056.test.internal,LEG-LEGACY-FIN-OPS,3,4,3,4
10.24.31.121,node-echo-08057.ops.local,ALP-PORTAL-OPS,18,3,3,4
10.24.31.122,web-matrix-08058.ops.local,BRA-BATCH-SYS,15,5,5,4
10.24.31.123,auth-foxtrot-08059.test.internal,CHA-BACKUP-APP,15,2,1,5
10.24.31.124,svc-foxtrot-08060.test.internal,ALP-API-APP,16,5,5,4
10.24.31.125,node-delta-08061.example.internal,ALP-ADMIN-SVC,21,3,2,1
10.24.31.126,queue-cedar-08062.labs.local,BRA-INGEST-SYS,9,3,2,4
10.24.31.127,db-charlie-08063.example.internal,LEG-LEGACY-CRM-SVC,11,5,4,5
10.24.31.128,int-zenith-08064.corp.local,CHA-DNS-APP,30,2,3,2
10.24.31.129,cache-alpha-08065.example.internal,BRA-DATA-APP,23,2,5,3
10.24.31.130,jump-harbor-08066.labs.local,BRA-REDIS-OPS,5,5,1,1
10.24.31.131,batch-ember-08067.assets.local,BRA-MODEL-APP,3,5,1,2
10.24.31.132,jump-raven-08068.labs.local,BRA-WAREHOUSE-SVC,26,5,2,5
10.24.31.133,app-quartz-08069.corp.local,ALP-AUTH-SVC,17,5,5,5
10.24.31.134,dmz-orion-08070.labs.local,BRA-WAREHOUSE-SVC,15,4,2,5
10.24.31.135,jump-quartz-08071.assets.local,LEG-LEGACY-FIN-OPS,6,3,4,5
10.24.31.136,node-harbor-08072.test.internal,CHA-DNS-APP,30,4,5,4
10.24.31.137,etl-vector-08073.example.internal,ALP-NOTIFY-SVC,25,5,5,1
10.24.31.138,mon-zenith-08074.corp.local,LEG-LEGACY-ERP-OPS,19,3,4,5
10.24.31.139,portal-delta-08075.assets.local,ALP-AUTH-SVC,24,5,5,5
10.24.31.140,portal-quartz-08076.corp.local,BRA-ANALYTICS-APP,25,2,4,2
10.24.31.141,app-charlie-08077.assets.local,BRA-STREAM-APP,19,4,2,2
10.24.31.142,proxy-harbor-08078.ops.local,LEG-LEGACY-FIN-OPS,4,4,5,5
10.24.31.143,jump-echo-08079.ops.local,ALP-PAY-OPS,26,5,1,4
10.24.31.144,app-matrix-08080.corp.local,CHA-EDGE-SVC,18,3,1,2
10.24.31.145,web-falcon-08081.labs.local,LEG-LEGACY-IDM-APP,12,4,5,5
10.24.31.146,etl-nova-08082.corp.local,CHA-MONITOR-SVC,1,5,3,5
10.24.31.147,jump-cedar-08083.example.internal,BRA-MODEL-APP,8,1,2,4
10.24.31.148,portal-cedar-08084.labs.local,ALP-PORTAL-OPS,11,4,5,5
10.24.31.149,api-cedar-08085.ops.local,CHA-DNS-APP,30,3,4,5
10.24.31.150,etl-foxtrot-08086.corp.local,BRA-SYNC-APP,8,1,4,3
10.24.31.151,etl-pixel-08087.test.internal,CHA-MONITOR-SVC,2,5,5,3
10.24.31.152,auth-orion-08088.labs.local,BRA-POSTGRES-APP,11,4,3,5
10.24.31.153,api-alpha-08089.test.internal,CHA-DNS-APP,30,3,5,4
10.24.31.154,mon-orion-08090.assets.local,LEG-LEGACY-ERP-OPS,30,4,5,4
10.24.31.155,api-falcon-08091.test.internal,CHA-DNS-APP,30,4,4,4
10.24.31.156,cache-zenith-08092.assets.local,BRA-INDEX-SVC,12,2,3,2
10.24.31.157,cache-pixel-08093.test.internal,CHA-MONITOR-SVC,3,5,4,4
10.24.31.158,app-summit-08094.ops.local,CHA-WAF-APP,6,1,4,3
10.24.31.159,queue-alpha-08095.ops.local,BRA-BI-SYS,24,1,2,5
10.24.31.160,queue-ember-08096.corp.local,CHA-BACKUP-APP,17,4,4,1
10.24.31.161,node-orion-08097.test.internal,LEG-LEGACY-HR-OPS,24,4,2,5
10.24.31.162,svc-charlie-08098.example.internal,CHA-EDGE-SVC,15,1,5,5
10.24.31.163,db-ember-08099.test.internal,BRA-MODEL-APP,4,4,4,5
10.24.31.164,web-summit-08100.example.internal,CHA-EDGE-SVC,15,5,3,2
10.24.31.165,batch-atlas-08101.example.internal,BRA-BATCH-SYS,0,5,4,4
10.24.31.166,jump-quartz-08102.test.internal,ALP-API-APP,21,5,4,4
10.24.31.167,web-falcon-08103.ops.local,BRA-SYNC-APP,11,5,1,4
10.24.31.168,etl-ember-08104.assets.local,CHA-VPN-OPS,30,3,1,3
10.24.31.169,mon-charlie-08105.test.internal,BRA-INGEST-SYS,10,4,1,3
10.24.31.170,svc-nova-08106.test.internal,LEG-LEGACY-CRM-SVC,14,5,4,5
10.24.31.171,edge-atlas-08107.test.internal,ALP-SEARCH-APP,6,4,4,1
10.24.31.172,queue-delta-08108.ops.local,BRA-BATCH-SYS,14,3,5,4
10.24.31.173,report-ember-08109.assets.local,ALP-API-APP,24,2,3,3
10.24.31.174,etl-orion-08110.corp.local,LEG-LEGACY-HR-OPS,19,3,5,3
10.24.31.175,mon-orion-08111.assets.local,BRA-SYNC-APP,7,3,2,5
10.24.31.176,dmz-zenith-08112.ops.local,LEG-LEGACY-HR-OPS,25,3,3,4
10.24.31.177,edge-bravo-08113.ops.local,ALP-API-APP,23,5,4,4
10.24.31.178,edge-pixel-08114.test.internal,ALP-NOTIFY-SVC,28,4,3,1
10.24.31.179,queue-foxtrot-08115.ops.local,LEG-LEGACY-FIN-OPS,1,5,5,4
10.24.31.180,db-nova-08116.test.internal,CHA-BACKUP-APP,16,1,2,3
10.24.31.181,proxy-summit-08117.corp.local,ALP-WEB-OPS,24,5,5,2
10.24.31.182,int-quartz-08118.corp.local,CHA-VPN-OPS,30,4,5,5
10.24.31.183,edge-foxtrot-08119.assets.local,BRA-ANALYTICS-APP,22,5,5,4
10.24.31.184,batch-echo-08120.test.internal,LEG-LEGACY-FIN-OPS,4,1,5,3
10.24.31.185,batch-raven-08121.assets.local,BRA-MODEL-APP,4,4,4,5
10.24.31.186,db-orion-08122.ops.local,ALP-ADMIN-SVC,28,4,4,1
10.24.31.187,report-falcon-08123.example.internal,BRA-KAFKA-SVC,30,3,4,3
10.24.31.188,svc-alpha-08124.corp.local,LEG-LEGACY-HR-OPS,27,4,3,5
10.24.31.189,dmz-vector-08125.corp.local,ALP-SEARCH-APP,8,1,5,5
10.24.31.190,proxy-bravo-08126.example.internal,BRA-INGEST-SYS,11,2,2,5
10.24.31.191,web-summit-08127.labs.local,CHA-EDGE-SVC,14,1,1,1
10.24.31.192,web-harbor-08128.labs.local,LEG-LEGACY-CRM-SVC,9,5,4,4
10.24.31.193,node-charlie-08129.example.internal,BRA-MONGO-SVC,10,3,4,2
10.24.31.194,edge-harbor-08130.ops.local,BRA-ANALYTICS-APP,30,1,4,3
10.24.31.195,dmz-ember-08131.labs.local,ALP-SEARCH-APP,8,2,2,4
10.24.31.196,svc-pixel-08132.example.internal,BRA-ANALYTICS-APP,27,1,4,1
10.24.31.197,db-charlie-08133.example.internal,LEG-LEGACY-CRM-SVC,10,4,5,4
10.24.31.198,queue-charlie-08134.labs.local,LEG-LEGACY-CRM-SVC,18,5,5,5
10.24.31.199,batch-alpha-08135.ops.local,BRA-BATCH-SYS,16,4,5,4
10.24.31.200,edge-atlas-08136.labs.local,BRA-KAFKA-SVC,23,2,1,1
10.24.31.201,jump-matrix-08137.example.internal,BRA-REDIS-OPS,6,1,4,5
10.24.31.202,report-charlie-08138.corp.local,ALP-ADMIN-SVC,29,2,5,5
10.24.31.203,report-zenith-08139.test.internal,BRA-REDIS-OPS,6,5,4,4
10.24.31.204,queue-raven-08140.labs.local,BRA-WAREHOUSE-SVC,21,1,1,3
